Date,USD,Energy,SENT,brent,WTI
2017-03-20,100.36,4385.55,-6398.452583,51.62,48.2
2017-03-21,99.75,4361.91,-6358.030297,50.96,47.34
2017-03-22,99.72,4266.52,-6464.954396,50.64,48.12
2017-03-23,99.76,4293.21,-6440.185114,50.56,47.67
2017-03-24,99.77,4290.83,-6403.30984,50.8,48.13
2017-03-27,99.22,4288.45,-6372.119965,50.75,47.84
2017-03-28,99.68,4303.8,-6376.705385,51.33,48.45
2017-03-29,99.93,4322.21,-6344.975621,52.42,49.6
2017-03-30,100.51,4343.53,-6312.596384,52.96,50.36
2017-03-31,100.56,4331.9,-6331.533532,52.83,50.79
2017-04-03,100.49,4320.27,-6325.697929,53.12,50.24
2017-04-04,100.49,4323.73,-6385.077143,54.17,51.1
2017-04-05,100.52,4363.58,-6475.926082,54.36,50.84
2017-04-06,100.72,4351.67,-6479.059993,54.89,51.74
2017-04-07,101.13,4342.45,-6416.046814,55.24,52.33
2017-04-10,101.01,4333.23,-6438.824341,55.98,53.15
2017-04-11,100.71,4301.76,-6400.104051,56.23,53.41
2017-04-12,100.18,4394.43,-6429.738606,55.86,52.84
2017-04-13,100.58,4407.06,-6400.740774,55.89,52.93
2017-04-17,100.3,4446.14,-6385.91616,55.36,52.73
2017-04-18,99.5,4339.84,-6350.40891,54.89,52.33
2017-04-19,99.81,4352.31,-6358.423789,52.93,50.62
2017-04-20,99.84,4327.37,-6351.824146,52.99,50.27
2017-04-21,99.98,4375.925,-6312.195417,51.96,49.63
2017-04-24,99.04,4424.48,-6405.109378,51.6,49.2
2017-04-25,98.83,4378.45,-6452.296721,52.1,49.38
2017-04-26,98.98,4373.57,-6397.108167,51.82,49.18
2017-04-27,99.15,4393.34,-6421.515207,51.44,49.23
2017-04-28,99.04,4447.66,-6430.086505,51.73,49.2
2017-05-01,99.13,4501.98,-6391.829556,51.52,48.73
2017-05-02,98.95,4567.82,-6354.97159,50.46,48.06
2017-05-03,99.38,4521.51,-6457.887654,50.79,47.56
2017-05-04,98.78,4536.39,-6470.831449,48.38,45.48
2017-05-05,98.58,4509.555,-6470.053291,49.1,46.47
2017-05-08,99.16,4482.72,-6461.673928,49.34,46.5
2017-05-09,99.54,4487.24,-6465.138869,48.73,46.18
2017-05-10,99.63,4488.55,-6450.316738,50.22,47.34
2017-05-11,99.65,4424.35,-6392.815178,50.77,47.81
2017-05-12,99.19,4345.245,-6346.179249,50.84,47.86
2017-05-15,98.88,4266.14,-6285.00885,51.82,48.82
2017-05-16,98.19,4327.98,-6187.937645,51.65,48.25
2017-05-17,97.39,4336.1,-6179.750714,52.21,48.94
2017-05-18,97.88,4296.58,-6187.866009,52.51,49.36
2017-05-19,97.12,4286.54,-6111.43429,53.61,50.49
2017-05-22,96.99,4276.5,-6119.799925,53.87,50.73
2017-05-23,97.34,4222.33,-6096.058596,54.15,51.51
2017-05-24,97.1,4193.43,-6056.081745,53.96,51.3
2017-05-25,97.19,4168.05,-6027.351445,51.46,48.67
2017-05-26,97.4,4140.655,-6020.166772,52.15,49.84
2017-05-29,97.59,4113.26,-5997.135453,52.29,49.725
2017-05-30,97.4,4117.32,-6056.546279,51.84,49.61
2017-05-31,96.98,4129.45,-6082.089485,50.31,48.63
2017-06-01,97.2,4157.7,-6141.986411,50.63,48.01
2017-06-02,96.67,4170.39,-6228.137779,49.95,47.77
2017-06-05,96.8,4183.08,-6286.1704,49.47,47.4
2017-06-06,96.53,4147.13,-6380.740447,50.12,47.98
2017-06-07,96.69,4145.25,-6415.52887,48.06,45.77
2017-06-08,97.21,4093.5,-6374.064625,47.86,45.69
2017-06-09,97.28,4074.61,-6277.333486,48.15,45.94
2017-06-12,97.16,4055.72,-6295.545678,48.29,46.0
2017-06-13,97.0,4055.06,-6320.678145,48.72,45.95
2017-06-14,96.95,4025.4,-6383.990292,47.0,44.66
2017-06-15,97.47,4008.1,-6366.322881,46.92,44.25
2017-06-16,97.16,4049.46,-6387.830916,47.37,44.7
2017-06-19,97.52,4090.82,-6411.978204,46.91,44.1
2017-06-20,97.75,4057.29,-6383.09081,46.02,43.23
2017-06-21,97.56,4242.75,-6484.085088,44.82,42.5
2017-06-22,97.54,4294.84,-6633.117819,45.22,42.77
2017-06-23,97.3,4303.054286,-6642.340068,45.54,43.12
2017-06-26,97.42,4311.268571,-6570.218134,45.83,43.48
2017-06-27,96.47,4319.482857,-6593.636056,46.65,43.73
2017-06-28,96.04,4327.697143,-6589.81307,47.31,44.87
2017-06-29,95.56,4335.911429,-6613.319945,47.42,44.86
2017-06-30,95.63,4344.125714,-6610.119279,47.92,46.34
2017-07-03,96.2,4352.34,-6643.587962,49.68,47.05
2017-07-04,96.26,4216.18,-6667.50154,49.61,46.334999999999994
2017-07-05,96.19,4305.47,-6722.677233,47.79,45.62
2017-07-06,95.81,4284.21,-6776.805848,48.11,45.33
2017-07-07,96.0,4301.375,-6762.345918,46.71,44.33
2017-07-10,96.06,4318.54,-6738.823158,46.88,44.55
2017-07-11,95.76,4337.51,-6836.734956,47.52,45.76
2017-07-12,95.77,4314.31,-6838.88097,47.74,45.42
2017-07-13,95.73,4303.54,-6781.594531,48.42,46.08
2017-07-14,95.15,4277.565,-6735.180686,48.91,46.64
2017-07-17,95.13,4251.59,-6697.268107,48.42,45.98
2017-07-18,94.6,4231.7,-6732.782771,48.84,46.25
2017-07-19,94.78,4248.51,-6720.090265,49.7,47.16
2017-07-20,94.31,4225.02,-6743.027478,49.3,46.79
2017-07-21,93.86,4212.825,-6810.758117,48.06,45.59
2017-07-24,93.98,4200.63,-6805.107688,48.6,46.45
2017-07-25,94.05,4052.91,-6780.778271,50.2,48.58
2017-07-26,93.67,4038.37,-6690.356705,50.97,48.72
2017-07-27,93.86,4026.51,-6580.083015,51.49,49.14
2017-07-28,93.26,4012.33,-6575.92476,52.52,49.77
2017-07-31,92.86,3998.15,-6620.357995,52.65,50.19
2017-08-01,93.04,3987.38,-6555.565706,51.78,48.78
2017-08-02,92.84,3989.97,-6572.201353,52.36,49.58
2017-08-03,92.84,3999.42,-6536.841075,52.01,48.93
2017-08-04,93.54,4001.23,-6521.509969,52.42,49.52
2017-08-07,93.43,4003.04,-6556.649283,52.37,49.33
2017-08-08,93.65,4025.4,-6698.979569,52.14,48.97
2017-08-09,93.55,4135.49,-6780.315467,52.7,49.69
2017-08-10,93.4,4120.07,-6758.49324,51.9,48.52
2017-08-11,93.07,4088.65,-6722.117469,52.1,48.8
2017-08-14,93.41,4057.23,-6687.967892,50.73,47.52
2017-08-15,93.85,4037.88,-6727.119232,50.8,47.7
2017-08-16,93.54,4039.0,-6727.255459,50.27,46.78
2017-08-17,93.62,4049.84,-6665.513277,51.03,46.95
2017-08-18,93.43,4102.65,-6585.486914,52.72,48.63
2017-08-21,93.09,4155.46,-6555.36672,51.66,47.63
2017-08-22,93.55,4142.36,-6579.41258,51.87,47.64
2017-08-23,93.15,4108.15,-6570.954235,52.57,48.39
2017-08-24,93.28,4086.27,-6544.34674,52.04,47.59
2017-08-25,92.74,4074.105,-6517.186125,52.41,47.83
2017-08-28,92.21,4061.94,-6530.855202,51.89,46.78
2017-08-29,92.25,4066.29,-6547.723222,52.0,46.31
2017-08-30,92.88,4068.89,-6607.212752,50.86,45.94
2017-08-31,92.67,4071.49,-6532.263988,52.38,47.08
2017-09-01,92.81,4074.09,-6534.968482,52.75,47.33
2017-09-04,92.81,4076.69,-6590.479404,52.34,47.32
2017-09-05,92.25,4079.29,-6630.945818,53.38,48.5
2017-09-06,92.29,4081.89,-6589.290978,54.2,49.09
2017-09-07,91.66,4135.7,-6585.190935,54.49,49.04
2017-09-08,91.35,4145.7,-6566.971485,53.78,47.49
2017-09-11,91.88,4155.7,-6568.75523,53.84,48.02
2017-09-12,91.88,4145.72,-6441.739684,54.27,48.25
2017-09-13,92.52,4132.26,-6433.021847,55.16,49.19
2017-09-14,92.12,4132.75,-6416.654642,55.47,49.72
2017-09-15,91.87,4136.575,-6408.221782,55.62,49.8
2017-09-18,92.05,4140.4,-6290.41687,55.48,49.95
2017-09-19,91.79,4115.47,-6289.340632,55.14,49.79
2017-09-20,92.51,4127.45,-6259.38391,56.29,50.3
2017-09-21,92.26,4153.04,-6284.164459,56.43,50.31
2017-09-22,92.17,4125.585,-6185.750473,56.86,50.27
2017-09-25,92.65,4098.13,-6187.402218,59.02,51.73
2017-09-26,92.97,4108.42,-6190.616122,58.44,51.74
2017-09-27,93.36,4096.52,-6170.964954,57.9,51.75
2017-09-28,93.08,4109.26,-6090.951371,57.41,51.28
2017-09-29,93.08,4098.41,-6170.823841,57.54,51.34
2017-10-02,93.56,4087.56,-6147.245048,56.12,50.3
2017-10-03,93.57,4133.29,-6114.917022,56.0,49.83
2017-10-04,93.46,4150.34,-6147.550391,55.8,49.66
2017-10-05,93.96,4121.67,-6163.153851,57.0,50.56
2017-10-06,93.8,4085.555,-6170.324543,55.62,49.03
2017-10-09,93.67,4049.44,-6248.009131,55.79,49.43
2017-10-10,93.29,3969.44,-6250.729868,56.61,50.74
2017-10-11,93.02,3920.86,-6244.693583,56.94,50.97
2017-10-12,93.06,3937.47,-6167.451852,56.25,50.6
2017-10-13,93.09,3940.245,-6130.918847,57.17,51.31
2017-10-16,93.31,3943.02,-6012.590792,57.82,51.79
2017-10-17,93.49,3981.07,-5997.686168,57.88,51.98
2017-10-18,93.36,3977.89,-6030.616485,58.15,52.08
2017-10-19,93.27,4004.91,-6027.612858,57.23,51.39
2017-10-20,93.7,3971.605,-6031.462128,57.75,51.84
2017-10-23,93.94,3938.3,-6038.587563,57.37,51.72
2017-10-24,93.77,3756.36,-6028.684406,58.33,52.27
2017-10-25,93.71,3815.34,-5982.126704,58.44,51.95
2017-10-26,94.61,3867.38,-5995.274024,59.3,52.5
2017-10-27,94.92,3883.655,-5995.303438,60.44,54.0
2017-10-30,94.56,3899.93,-6000.181422,60.9,53.91
2017-10-31,94.55,3969.36,-5943.002313,61.37,54.43
2017-11-01,94.81,3969.01,-6068.613429,60.49,54.11
2017-11-02,94.69,3970.08,-6091.169484,60.62,54.79
2017-11-03,94.94,3939.565,-6087.635867,62.07,55.59
2017-11-06,94.76,3909.05,-6100.076078,64.27,57.12
2017-11-07,94.91,3856.67,-6129.031563,63.69,56.91
2017-11-08,94.87,3847.94,-6196.931978,63.49,56.77
2017-11-09,94.44,3846.35,-6194.292364,63.93,56.96
2017-11-10,94.39,3840.055,-6208.270195,63.52,56.81
2017-11-13,94.49,3833.76,-6182.879891,63.16,56.67
2017-11-14,93.83,3830.23,-6288.872215,62.21,55.02
2017-11-15,93.81,3821.44,-6278.930924,61.87,55.25
2017-11-16,93.93,3806.44,-6298.803549,61.36,55.17
2017-11-17,93.66,3759.225,-6300.862024,62.72,56.61
2017-11-20,94.08,3712.01,-6321.799611,62.22,56.16
2017-11-21,93.95,3687.56,-6236.937653,62.57,56.88
2017-11-22,93.22,3771.87,-6296.361717,63.32,57.79
2017-11-23,93.22,3799.78,-6275.746299,63.55,58.22
2017-11-24,92.78,3829.255,-6269.818693,63.86,58.68
2017-11-27,92.9,3858.73,-6274.163306,63.84,57.71
2017-11-28,93.27,3871.51,-6267.022151,63.61,57.56
2017-11-29,93.16,3929.28,-6239.88063,63.11,57.23
2017-11-30,93.05,3987.95,-6255.13112,63.57,57.24
2017-12-01,92.89,4002.81,-6251.841658,63.73,58.17
2017-12-04,93.19,4017.67,-6297.651584,62.45,57.35
2017-12-05,93.38,4018.09,-6303.62512,62.86,57.34
2017-12-06,93.61,3970.53,-6283.817424,61.22,55.99
2017-12-07,93.8,4054.95,-6232.72655,62.2,56.5
2017-12-08,93.9,4059.85,-6204.853904,63.4,57.25
2017-12-11,93.87,4064.75,-6222.915807,64.69,57.88
2017-12-12,94.1,4085.23,-6226.757441,63.34,57.41
2017-12-13,93.43,4056.71,-6182.804409,62.44,56.74
2017-12-14,93.49,4096.51,-6226.77492,63.31,57.05
2017-12-15,93.93,4152.67,-6225.648873,63.23,57.31
2017-12-18,93.69,4208.83,-6221.880463,63.41,57.28
2017-12-19,93.44,4204.69,-6253.465081,63.8,57.65
2017-12-20,93.31,4234.49,-6227.341719,64.56,58.0
2017-12-21,93.28,4303.49,-6199.567062,64.9,58.14
2017-12-22,93.35,4298.895,-6194.094399,65.25,58.44
2017-12-26,93.26,4294.3,-6177.912484,67.02,59.78
2017-12-27,93.03,4277.95,-6189.278598,66.44,59.54
2017-12-28,92.6,4273.19,-6120.217805,66.72,59.81
2017-12-29,92.12,4265.265,-6134.03968,66.87,60.23
2018-01-02,91.87,4257.34,-6186.18483,66.57,60.4
2018-01-03,92.16,4256.76,-6206.648671,67.84,61.81
2018-01-04,91.85,4313.59,-6230.123468,68.07,61.92
2018-01-05,91.95,4309.71,-6264.935033,67.62,61.55
2018-01-08,92.36,4305.83,-6272.823814,67.78,62.23
2018-01-09,92.53,4337.89,-6251.966847,68.82,63.34
2018-01-10,92.33,4361.31,-6272.34927,69.2,63.44
2018-01-11,91.85,4392.37,-6253.610745,69.26,63.51
2018-01-12,90.97,4426.42,-6194.238225,69.87,64.38
2018-01-15,90.97,4460.47,-6217.933761,70.26,64.72
2018-01-16,90.39,4403.11,-6183.874355,69.15,63.87
2018-01-17,90.54,4406.37,-6190.173958,69.38,64.21
2018-01-18,90.5,4477.89,-6126.062583,69.31,63.66
2018-01-19,90.57,4434.17,-6066.226644,68.61,63.56
2018-01-22,90.4,4390.45,-5915.802102,69.03,63.94
2018-01-23,90.12,4396.53,-5918.087178,69.96,64.51
2018-01-24,89.21,4359.23,-5849.187532,70.53,65.85
2018-01-25,89.39,4391.61,-5854.365359,70.42,65.22
2018-01-26,89.07,4400.86,-5843.251781,70.52,66.31
2018-01-29,89.31,4410.11,-5857.857357,69.46,65.56
2018-01-30,89.16,4427.4,-5967.287884,69.02,63.83
2018-01-31,89.13,4438.76,-6005.026301,69.05,64.93
2018-02-01,88.67,4427.06,-6045.328617,69.65,66.11
2018-02-02,89.19,4464.355,-6055.594029,68.58,65.12
2018-02-05,89.55,4501.65,-6111.691096,67.62,63.62
2018-02-06,89.58,4496.21,-6125.043976,66.86,63.91
2018-02-07,90.25,4469.89,-6072.431589,65.51,61.71
2018-02-08,90.23,4472.99,-6048.168305,64.81,60.52
2018-02-09,90.44,4472.78,-6062.133383,62.79,59.09
2018-02-12,90.21,4472.57,-6062.524668,62.59,59.55
2018-02-13,89.7,4529.23,-6040.13318,62.72,58.97
2018-02-14,89.12,4530.9,-6054.608354,64.36,60.83
2018-02-15,88.59,4532.29,-6039.540573,64.33,61.49
2018-02-16,89.1,4559.165,-6052.724034,64.84,61.65
2018-02-19,89.1,4586.04,-6011.146779,65.67,62.47
2018-02-20,89.72,4585.19,-6016.768083,65.25,61.73
2018-02-21,90.0,4541.64,-5996.443668,65.42,61.33
2018-02-22,89.74,4588.97,-6013.115118,66.39,62.73
2018-02-23,89.88,4582.835,-5988.734724,67.31,63.65
2018-02-26,89.85,4576.7,-6037.684257,67.5,64.05
2018-02-27,90.36,4673.79,-6062.1676,66.63,62.89
2018-02-28,90.61,4640.21,-6019.582895,65.78,61.52
2018-03-01,90.32,4717.15,-5937.410477,63.83,61.3
2018-03-02,89.94,4711.215,-5900.73615,64.37,61.52
2018-03-05,90.08,4705.28,-5988.603599,65.54,62.65
2018-03-06,89.62,4707.98,-6005.620257,65.79,62.08
2018-03-07,89.64,4689.91,-5967.25002,64.34,61.34
2018-03-08,90.18,4694.9,-6009.048334,63.61,60.32
2018-03-09,90.09,4741.84,-6036.021643,65.49,62.18
2018-03-12,89.89,4788.78,-6102.069508,64.95,61.31
2018-03-13,89.66,4855.46,-6143.474045,64.64,60.89
2018-03-14,89.7,4821.63,-6214.456039,64.89,60.95
2018-03-15,90.14,4775.84,-6212.250648,65.12,61.26
2018-03-16,90.23,4812.895,-6256.305627,66.21,62.26
2018-03-19,89.77,4849.95,-6217.845199,66.05,62.14
2018-03-20,90.37,4844.96,-6262.453335,67.42,63.66
2018-03-21,89.78,4886.56,-6320.115782,69.47,65.3
2018-03-22,89.86,4901.75,-6369.651845,68.91,64.47
2018-03-23,89.44,4904.405,-6393.842408,70.45,65.75
2018-03-26,89.03,4907.06,-6335.312626,70.12,65.5
2018-03-27,89.37,4947.27,-6397.676821,70.11,64.75
2018-03-28,90.06,4918.21,-6480.509698,69.53,64.61
2018-03-29,90.15,4909.34,-6506.773634,70.27,64.86
2018-04-02,90.05,4944.19,-6525.224017,67.64,63.02
2018-04-03,90.2,4970.11,-6494.517829,68.12,63.48
2018-04-04,90.14,4984.62,-6466.976218,68.02,63.61
2018-04-05,90.46,5113.77,-6555.351463,68.33,63.12
2018-04-06,90.11,5112.82,-6548.589345,67.11,61.89
2018-04-09,89.84,5111.87,-6583.805108,68.65,63.26
2018-04-10,89.59,5119.57,-6621.07945,71.04,65.62
2018-04-11,89.57,4983.47,-6697.138276,72.06,66.8
2018-04-12,89.75,5024.63,-6652.360985,72.02,66.83
2018-04-13,89.8,5080.87,-6566.04094,72.58,67.31
2018-04-16,89.42,5137.11,-6518.056068,71.42,66.42
2018-04-17,89.52,5196.36,-6567.968257,71.58,66.59
2018-04-18,89.62,5272.25,-6580.267099,73.48,68.75
2018-04-19,89.94,5265.97,-6627.466342,73.78,68.39
2018-04-20,90.32,5324.805,-6603.520282,74.06,68.09
2018-04-23,90.95,5383.64,-6633.525011,74.71,68.98
2018-04-24,90.77,5348.98,-6660.658929,73.86,67.83
2018-04-25,91.17,5279.87,-6646.340465,74.0,68.22
2018-04-26,91.56,5223.9,-6549.916103,74.74,68.11
2018-04-27,91.54,5100.29,-6529.878137,74.64,67.98
2018-04-30,91.84,4976.68,-6547.822919,75.17,68.53
2018-05-01,92.45,5067.16,-6606.647467,73.13,67.45
2018-05-02,92.51,4972.23,-6605.155358,73.36,67.66
2018-05-03,92.41,5007.14,-6580.418945,73.62,68.51
2018-05-04,92.57,5018.245,-6553.468784,74.87,69.78
2018-05-07,92.75,5029.35,-6524.113597,76.17,70.02
2018-05-08,93.12,4761.18,-6576.047889,74.85,70.21
2018-05-09,93.04,4730.51,-6534.594293,77.21,71.42
2018-05-10,92.65,4739.3,-6525.585535,77.47,71.5
2018-05-11,92.54,4730.86,-6572.871254,77.12,70.52
2018-05-14,92.59,4722.42,-6650.132402,78.23,71.06
2018-05-15,93.22,4712.4,-6661.659632,78.43,70.97
2018-05-16,93.39,4643.45,-6629.258865,79.28,71.55
2018-05-17,93.47,4674.15,-6595.714791,79.3,71.58
2018-05-18,93.64,4661.94,-6624.517029,78.51,71.39
2018-05-21,93.68,4649.73,-6654.679022,79.22,72.44
2018-05-22,93.61,4716.39,-6681.105328,79.57,72.08
2018-05-23,94.0,4759.03,-6687.218916,79.8,71.75
2018-05-24,93.76,4753.75,-6711.205106,78.79,70.59
2018-05-25,94.19,4754.905,-6789.191416,76.44,67.42
2018-05-28,94.19,4756.06,-6735.22591,75.3,66.97
2018-05-29,94.83,4755.46,-6727.18596,75.39,66.73
2018-05-30,94.15,4754.04,-6789.624225,77.5,68.04
2018-05-31,93.98,4809.95,-6829.417452,77.59,67.02
2018-06-01,93.98,4822.05,-6842.508615,76.79,65.71
2018-06-04,94.02,4834.15,-6860.581273,75.29,64.92
2018-06-05,93.9,4862.2,-6860.68031,75.38,65.51
2018-06-06,93.66,4879.49,-6901.035878,75.36,65.11
2018-06-07,93.4,4900.7,-6940.74962,77.32,66.09
2018-06-08,93.55,4964.21,-6991.991689,76.46,65.55
2018-06-11,93.58,5027.72,-6995.536521,76.46,66.11
2018-06-12,93.8,5061.38,-7040.877106,75.88,65.83
2018-06-13,93.71,5057.096667,-7025.990087,76.74,66.62
2018-06-14,94.77,5052.813333,-7021.781241,75.94,66.94
2018-06-15,94.79,5048.53,-7039.614796,73.44,64.35
2018-06-18,94.8,5044.246667,-7027.873874,75.34,65.61
2018-06-19,95.08,5039.963333,-7010.546833,75.08,65.25
2018-06-20,95.06,5035.68,-6993.28801,74.74,65.67
2018-06-21,94.74,5042.2,-7073.423499,73.05,65.97
2018-06-22,94.52,5056.935,-7141.938009,75.55,69.35
2018-06-25,94.28,5071.67,-7168.250412,74.73,68.16
2018-06-26,94.66,5084.99,-7165.139667,76.31,70.75
2018-06-27,95.27,5122.15,-7148.076761,77.62,72.61
2018-06-28,95.39,5157.21,-7189.719375,77.85,73.45
2018-06-29,94.64,5163.485,-7188.045052,79.44,74.39
2018-07-02,95.03,5169.76,-7230.95298,77.3,74.06
2018-07-03,94.67,5144.2,-7257.746303,77.76,74.72
2018-07-04,94.67,5115.35,-7309.854255,78.24,74.22
2018-07-05,94.47,4972.38,-7346.36229,77.39,73.15
2018-07-06,94.04,5044.515,-7314.540541,77.11,74.0
2018-07-09,94.08,5116.65,-7369.597887,78.07,74.03
2018-07-10,94.15,5122.74,-7407.271172,78.86,74.08
2018-07-11,94.72,5088.45,-7419.488132,73.4,70.64
2018-07-12,94.81,5075.84,-7424.523041,74.45,70.36
2018-07-13,94.75,5070.585,-7443.973874,75.33,70.59
2018-07-16,94.51,5065.33,-7481.469067,71.84,68.08
2018-07-17,94.94,5016.74,-7507.20124,72.16,67.81
2018-07-18,95.08,4966.74,-7479.030065,72.9,68.94
2018-07-19,95.15,4948.12,-7420.423423,72.58,69.52
2018-07-20,94.45,4970.705,-7466.160969,73.07,69.47
2018-07-23,94.67,4993.29,-7443.835932,73.06,69.02
2018-07-24,94.61,5058.79,-7497.17898,73.44,69.91
2018-07-25,94.36,5101.99,-7511.232327,73.93,70.58
2018-07-26,94.75,5109.36,-7488.831013,74.54,70.64
2018-07-27,94.67,5093.935,-7503.249865,74.29,70.07
2018-07-30,94.32,5078.51,-7413.18512,74.97,71.04
2018-07-31,94.49,5101.78,-7402.844785,74.25,69.28
2018-08-01,94.62,5090.07,-7465.655605,72.39,68.64
2018-08-02,95.16,5043.94,-7471.042498,73.45,69.72
2018-08-03,95.14,5093.74,-7516.559267,73.21,69.42
2018-08-06,95.36,5143.54,-7544.029728,73.75,69.5
2018-08-07,95.22,5196.32,-7584.692281,74.65,69.78
2018-08-08,95.05,5005.6,-7508.315813,72.28,67.31
2018-08-09,95.5,4957.45,-7538.898487,72.07,67.25
2018-08-10,96.36,4887.89,-7488.157849,72.81,68.23
2018-08-13,96.39,4818.33,-7587.377771,72.61,67.72
2018-08-14,96.73,4821.14,-7653.282763,72.46,67.02
2018-08-15,96.7,4740.74,-7566.361141,70.76,65.11
2018-08-16,96.64,4703.58,-7521.374963,71.43,65.61
2018-08-17,96.1,4721.194286,-7571.036727,71.83,66.08
2018-08-20,95.9,4738.808571,-7533.09392,72.21,66.31
2018-08-21,95.26,4756.422857,-7636.822393,72.63,66.88
2018-08-22,95.15,4774.037143,-7713.42301,74.78,68.81
2018-08-23,95.67,4791.651429,-7754.84629,74.73,68.65
2018-08-24,95.15,4809.265714,-7737.215539,75.82,69.34
2018-08-27,94.78,4826.88,-7725.569527,76.21,69.67
2018-08-28,94.72,4937.97,-7735.917394,75.95,69.22
2018-08-29,94.6,4982.09,-7720.740271,77.14,70.3
2018-08-30,94.72,4890.26,-7698.498832,77.77,70.64
2018-08-31,95.14,4929.075,-7705.098333,77.42,70.49
2018-09-03,95.14,4967.89,-7783.424687,78.15,70.61
2018-09-04,95.44,5007.62,-7842.210537,78.17,69.86
2018-09-05,95.18,4835.74,-7849.030317,77.27,69.02
2018-09-06,95.02,4768.14,-7888.151731,76.5,68.33
2018-09-07,95.36,4757.425,-7933.544086,76.83,68.17
2018-09-10,95.15,4746.71,-7929.333507,77.37,67.86
2018-09-11,95.25,4744.44,-7881.825041,79.06,70.09
2018-09-12,94.8,4670.63,-7980.537572,79.74,70.39
2018-09-13,94.52,4722.04,-8012.18888,78.18,69.04
2018-09-14,94.93,4714.085,-8029.243775,78.09,69.17
2018-09-17,94.5,4706.13,-8097.898962,78.05,68.61
2018-09-18,94.64,4730.54,-8176.248533,79.03,69.86
2018-09-19,94.54,4796.04,-8135.498413,79.4,71.42
2018-09-20,93.91,4843.92,-8214.208845,78.7,70.55
2018-09-21,94.22,4870.776667,-8216.594965,78.8,71.09
2018-09-24,94.19,4897.633333,-8141.159748,81.2,72.5
2018-09-25,94.13,4924.49,-8155.124414,81.87,72.23
2018-09-26,94.19,4979.63,-8281.097562,81.34,72.42
2018-09-27,94.89,4895.58,-8281.739846,81.72,72.42
2018-09-28,95.13,4966.465,-8262.769042,82.72,73.78
2018-10-01,95.3,5037.35,-8324.416314,84.98,75.77
2018-10-02,95.51,5040.45,-8375.741043,84.8,75.42
2018-10-03,95.76,5129.02,-8449.672694,86.29,76.39
2018-10-04,95.75,5184.91,-8407.890259,84.58,74.97
2018-10-05,95.62,5175.845,-8365.370864,84.16,74.5
2018-10-08,95.76,5166.78,-8328.917726,83.91,74.42
2018-10-09,95.67,5080.89,-8283.010072,85.0,74.91
2018-10-10,95.51,5103.63,-8339.762255,83.09,72.8
2018-10-11,95.02,4870.41,-8420.701564,80.26,71.2
2018-10-12,95.22,4864.87,-8421.214212,80.43,71.56
2018-10-15,95.06,4859.33,-8423.325558,80.78,71.92
2018-10-16,95.05,4720.62,-8381.59658,81.41,72.32
2018-10-17,95.58,4748.84,-8367.69959,80.05,69.95
2018-10-18,95.9,4711.79,-8380.924694,79.29,68.83
2018-10-19,95.71,4564.045,-8431.237867,79.78,69.39
2018-10-22,96.01,4416.3,-8330.829541,79.83,69.47
2018-10-23,95.96,4710.45,-8353.496692,76.44,66.27
2018-10-24,96.43,4764.07,-8320.92703,76.17,66.06
2018-10-25,96.68,4656.58,-8301.051063,76.89,66.81
2018-10-26,96.36,4775.42,-8243.35089,77.62,67.5
2018-10-29,96.58,4894.26,-8188.429801,77.34,66.61
2018-10-30,97.01,4886.68,-8255.376722,75.91,66.4
2018-10-31,97.13,4999.54,-8280.515152,75.47,64.95
2018-11-01,96.28,4992.12,-8364.082158,72.89,63.52
2018-11-02,96.54,4974.235,-8317.906584,72.83,62.77
2018-11-05,96.28,4956.35,-8491.469401,73.17,62.8
2018-11-06,96.32,4936.58,-8545.788631,72.13,61.74
2018-11-07,96.0,4896.58,-8489.574954,72.07,61.62
2018-11-08,96.72,4862.24,-8411.02585,70.65,60.68
2018-11-09,96.91,4870.03,-8424.56879,70.18,59.8
2018-11-12,97.54,4877.82,-8368.538428,70.12,58.94
2018-11-13,97.3,4907.03,-8463.467559,65.47,55.7
2018-11-14,96.8,4834.55,-8504.137226,66.12,55.89
2018-11-15,96.93,4818.26,-8660.073616,66.62,56.47
2018-11-16,96.47,4783.425,-8696.488782,66.76,56.81
2018-11-19,96.19,4748.59,-8583.553854,66.79,57.19
2018-11-20,96.84,4734.12,-8521.882128,62.53,53.3
2018-11-21,96.71,4792.52,-8407.103545,63.48,54.47
2018-11-22,96.71,4817.4,-8366.086996,62.6,53.84
2018-11-23,96.92,4785.815,-8439.202335,58.8,50.89
2018-11-26,97.07,4754.23,-8483.455439,60.48,51.45
2018-11-27,97.37,4852.25,-8540.335507,60.21,51.93
2018-11-28,96.79,4891.03,-8483.140582,58.76,50.47
2018-11-29,96.78,4898.74,-8470.001793,59.51,51.27
2018-11-30,97.27,4973.22,-8517.422762,58.71,50.6
2018-12-03,97.04,5047.7,-8458.240901,61.69,53.16
2018-12-04,96.97,5062.52,-8568.883067,62.08,52.68
2018-12-05,97.07,5076.3,-8650.231976,61.56,52.59
2018-12-06,96.81,5024.77,-8645.670716,60.06,51.42
2018-12-07,96.51,4956.66,-8651.678535,61.67,52.05
2018-12-10,97.22,4888.55,-8463.881501,59.97,50.89
2018-12-11,97.39,4932.39,-8461.003305,60.2,51.98
2018-12-12,97.04,4953.71,-8521.877502,60.15,51.31
2018-12-13,97.06,4966.03,-8509.650522,61.45,52.78
